gdc_file_id	aliquot_id	case_id	disease_type	experimental_strategy	gender	investigation	platform	primary_site	reference_genome	sample_id	sample_type
840af541-fbe0-4e1f-aa6d-d625ba843b20	CCLE-HEL92.1.7-RNA-08	CCLE-HEL92.1.7	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	HEL92.1.7	Cell Line
2a663aaa-b5a9-4493-8431-4857aba9ecd7	CCLE-MC116-RNA-08	CCLE-MC116	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MC116	Cell Line
c910c1e7-b21f-4eed-887f-a52bab5f073b	CCLE-Hs766T-RNA-08	CCLE-Hs766T	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	Hs766T	Cell Line
213930db-d7ff-41df-b8c9-e8d0d06d7ced	CCLE-RD-RNA-08	CCLE-RD	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	RD	Cell Line
a5489018-24b0-4c6f-923a-190be1bedabd	CCLE-BICR56-RNA-08	CCLE-BICR56	Head and Neck squamous cell carcinoma	RNA-Seq	Female	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	BICR56	Cell Line
7971bf54-f08e-490a-a4d0-804c8b07de6c	CCLE-TM-31-RNA-08	CCLE-TM-31	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	TM-31	Cell Line
48d80211-fb46-463d-a9fa-6cee13b1e407	CCLE-TE-11-RNA-08	CCLE-TE-11	Esophageal carcinoma	RNA-Seq	Not available	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	TE-11	Cell Line
f636eee7-808c-4857-a8a6-ec34560e9de4	CCLE-NU-DHL-1-RNA-08	CCLE-NU-DHL-1	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	NU-DHL-1	Cell Line
208f38d8-73d4-49fc-bdd2-0b9019f2df10	CCLE-HLF-a-RNA-08	CCLE-HLF-a	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HLF-a	Cell Line
36962b5a-ae88-48c2-b22d-c04fd37f4fd5	CCLE-KE-37-RNA-08	CCLE-KE-37	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KE-37	Cell Line
1474b8a8-284f-4416-8c66-618340458bb2	CCLE-Hs172.T-RNA-08	CCLE-Hs172.T	Bladder Urothelial Carcinoma	RNA-Seq	Male	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	Hs172.T	Cell Line
75404aad-f951-4528-b283-c46e1acd5814	CCLE-MHH-CALL-4-RNA-08	CCLE-MHH-CALL-4	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MHH-CALL-4	Cell Line
14d72c3c-757f-468f-8c16-a8600986ffb2	CCLE-NCI-H2405-RNA-08	CCLE-NCI-H2405	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2405	Cell Line
019cafc2-afc0-4668-839e-3e4d930f53f9	CCLE-T1-73-RNA-08	CCLE-T1-73	Sarcoma	RNA-Seq	Not available	CCLE-SARC	Illumina	bone	HG19_Broad_variant	T1-73	Cell Line
2f97c09a-4463-42ef-b53c-2eab74707525	CCLE-EHEB-RNA-08	CCLE-EHEB	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	EHEB	Cell Line
9470ebd7-1a7b-40c1-b869-de81508903c0	CCLE-MDA-MB-435S-RNA-08	CCLE-MDA-MB-435S	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	skin	HG19_Broad_variant	MDA-MB-435S	Cell Line
fb292481-33e4-4d93-8e06-a8b4e432a539	CCLE-NCI-H146-RNA-08	CCLE-NCI-H146	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H146	Cell Line
ca109ea0-944b-4c4c-bda1-24b0b6cbf779	CCLE-SCC-15-RNA-08	CCLE-SCC-15	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	SCC-15	Cell Line
8db7f0b2-b70f-4450-81a6-b833aea66e0f	CCLE-MEL-JUSO-RNA-08	CCLE-MEL-JUSO	Skin Cutaneous Melanoma	RNA-Seq	Female	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	MEL-JUSO	Cell Line
c1c07f7a-8486-4247-99b6-363076149727	CCLE-KP-N-SI9s-RNA-08	CCLE-KP-N-SI9s	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	KP-N-SI9s	Cell Line
989999de-3189-4881-8e5c-a215545280af	CCLE-TE-5-RNA-08	CCLE-TE-5	Esophageal carcinoma	RNA-Seq	Not available	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	TE-5	Cell Line
c5071fdc-d9fe-419c-9ca4-fca445687303	CCLE-A3-KAW-RNA-08	CCLE-A3-KAW	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Female	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	A3-KAW	Cell Line
52e9fdaf-b9a4-4533-983e-8da09db5ceec	CCLE-SK-HEP-1-RNA-08	CCLE-SK-HEP-1	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	SK-HEP-1	Cell Line
cdaecbe4-2ebd-44b5-992d-15d6ad7ad545	CCLE-JURKAT-RNA-08	CCLE-JURKAT	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	JURKAT	Cell Line
389946e9-f8da-4c7b-bb14-e7d756ce4a3a	CCLE-SNU-16-RNA-08	CCLE-SNU-16	Stomach adenocarcinoma	RNA-Seq	Female	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	SNU-16	Cell Line
6e599a64-bb75-4d05-a38f-0168e3038f5c	CCLE-HCC-2108-RNA-08	CCLE-HCC-2108	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-2108	Cell Line
ff04194f-7c26-4cb1-a763-04ef0f377752	CCLE-HCC-1438-RNA-08	CCLE-HCC-1438	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-1438	Cell Line
20afb68f-d336-446d-94a0-6bbf9e4e8535	CCLE-KELLY-RNA-08	CCLE-KELLY	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	KELLY	Cell Line
ac83832e-2a6a-43b2-af10-b9911c347793	CCLE-NCI-H838-RNA-08	CCLE-NCI-H838	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H838	Cell Line
33fe59e7-3e3d-4275-b8a7-5affae8ecc8d	CCLE-MCF7-RNA-08	CCLE-MCF7	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MCF7	Cell Line
7166a9f4-0d76-4aaa-bd06-182a5821f211	CCLE-M-07e-RNA-08	CCLE-M-07e	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	M-07e	Cell Line
25fbbdd6-deb5-4630-b4ed-89abc6eae485	CCLE-KYSE-510-RNA-08	CCLE-KYSE-510	Esophageal carcinoma	RNA-Seq	Female	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	KYSE-510	Cell Line
8f15de5d-2e2b-4a65-8378-51fb69464645	CCLE-YKG1-RNA-08	CCLE-YKG1	Brain Lower Grade Glioma	RNA-Seq	Female	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	YKG1	Cell Line
27b74db5-80e5-4866-843a-f144ca752430	CCLE-P3HR-1-RNA-08	CCLE-P3HR-1	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	P3HR-1	Cell Line
2413f7ee-42c7-4cd1-8130-4b14860aadee	CCLE-GP2d-RNA-08	CCLE-GP2d	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	GP2d	Cell Line
5475da08-7279-42f5-a7bb-2853d4e63c21	CCLE-NCI-H28-RNA-08	CCLE-NCI-H28	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	pleura	HG19_Broad_variant	NCI-H28	Cell Line
2dd9e22b-77cb-42d4-830d-e19a854e3083	CCLE-Panc08.13-RNA-08	CCLE-Panc08.13	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	Panc08.13	Cell Line
95a56cf7-346c-4f74-90d1-1a0f11327a7a	CCLE-HCC1500-RNA-08	CCLE-HCC1500	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC1500	Cell Line
294dbcab-0680-41cc-8777-b66cf5889c09	CCLE-DMS79-RNA-08	CCLE-DMS79	Lung squamous cell carcinoma	RNA-Seq	Not available	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	DMS79	Cell Line
51b64c57-a4b0-4395-bb44-e9f83ed42e8b	CCLE-Hs936.T-RNA-08	CCLE-Hs936.T	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	Hs936.T	Cell Line
2ab5fd4d-59e1-40e1-b4c0-7e99e8150fab	CCLE-SW1271-RNA-08	CCLE-SW1271	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	SW1271	Cell Line
bdd97a07-3618-45a8-b734-adb8e4540074	CCLE-Reh-RNA-08	CCLE-Reh	Chronic Lymphocytic Leukemia	RNA-Seq	Not available	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Reh	Cell Line
92891437-1be8-4872-86c4-289feb27aa73	CCLE-HCC2157-RNA-08	CCLE-HCC2157	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC2157	Cell Line
9145ef02-f8ab-4cc8-8330-f422fcd1cc23	CCLE-TE441.T-RNA-08	CCLE-TE441.T	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	TE441.T	Cell Line
c0b5a281-2caa-4766-a9ba-6f02b48f3c34	CCLE-IMR-32-RNA-08	CCLE-IMR-32	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	IMR-32	Cell Line
a4965226-f30b-4f19-9b45-07588812fcef	CCLE-HuTu80-RNA-08	CCLE-HuTu80	Stomach adenocarcinoma	RNA-Seq	Not available	CCLE-STAD	Illumina	small_intestine	HG19_Broad_variant	HuTu80	Cell Line
efb7393b-e5a1-4ecf-bfac-ef163d698ab2	CCLE-JURL-MK1-RNA-08	CCLE-JURL-MK1	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	JURL-MK1	Cell Line
cb3f7213-3d07-4f22-94df-9e25762f1eb5	CCLE-HCC1569-RNA-08	CCLE-HCC1569	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC1569	Cell Line
ff73537d-7cd1-4ad4-af14-0e2ab23aa70f	CCLE-RPMI8226-RNA-08	CCLE-RPMI8226	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Male	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	RPMI8226	Cell Line
59436a48-822f-46a6-bbe7-688e376709c2	CCLE-NCI-H69-RNA-08	CCLE-NCI-H69	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H69	Cell Line
5c1f3b65-6154-4519-aa1c-beda200efad6	CCLE-RL-RNA-08	CCLE-RL	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	RL	Cell Line
da9c7c27-7c64-4e58-abcc-d5bd51d16417	CCLE-SNU-C5-RNA-08	CCLE-SNU-C5	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	SNU-C5	Cell Line
a0b836a0-6f03-4df9-a60e-80b1b6c7acfe	CCLE-ME-1-RNA-08	CCLE-ME-1	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	ME-1	Cell Line
23096f0b-831a-49ee-9128-dd162b428b7a	CCLE-WM983B-RNA-08	CCLE-WM983B	Skin Cutaneous Melanoma	RNA-Seq	Not available	CCLE-SKCM	Illumina	Not available	HG19_Broad_variant	WM983B	Cell Line
595c5612-721a-4155-bdf4-0d9708a0c2c1	CCLE-EFM-19-RNA-08	CCLE-EFM-19	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	EFM-19	Cell Line
30dc47eb-aa58-4ff7-bc96-42a57512ba97	CCLE-NCI-H446-RNA-08	CCLE-NCI-H446	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H446	Cell Line
18004fb1-89a2-4ba1-a321-a0aa854e98c3	CCLE-NCI-H510-RNA-08	CCLE-NCI-H510	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H510	Cell Line
447ef99d-fc26-44b3-9225-bd50cf132024	CCLE-CAL-29-RNA-08	CCLE-CAL-29	Bladder Urothelial Carcinoma	RNA-Seq	Female	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	CAL-29	Cell Line
351c8847-4c9c-4996-b160-d15d74925fbd	CCLE-HMCB-RNA-08	CCLE-HMCB	Skin Cutaneous Melanoma	RNA-Seq	Not available	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	HMCB	Cell Line
1ad9c630-3925-4d28-9c72-ae281a6592b8	CCLE-EPLC-272H-RNA-08	CCLE-EPLC-272H	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	EPLC-272H	Cell Line
f1ca6ff0-a619-44d1-b15b-510e7ad35392	CCLE-NUGC-4-RNA-08	CCLE-NUGC-4	Stomach adenocarcinoma	RNA-Seq	Not available	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	NUGC-4	Cell Line
c7d6e0f7-150a-4676-8a7c-ea35f4e47ab2	CCLE-KASUMI-2-RNA-08	CCLE-KASUMI-2	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KASUMI-2	Cell Line
87252fc8-69be-41aa-b837-e1bfd9f76f38	CCLE-DMS273-RNA-08	CCLE-DMS273	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	DMS273	Cell Line
e0d9f89e-3a3d-4cdc-ba0f-94f82213c3e2	CCLE-KMRC-1-RNA-08	CCLE-KMRC-1	Kidney renal clear cell carcinoma	RNA-Seq	Male	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	KMRC-1	Cell Line
e24a56ac-8dde-4b61-983b-80295175343c	CCLE-SCLC-21H-RNA-08	CCLE-SCLC-21H	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	SCLC-21H	Cell Line
96493946-9b0d-41ca-a2d0-8d3f406dbe96	CCLE-SU-DHL-4-RNA-08	CCLE-SU-DHL-4	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	SU-DHL-4	Cell Line
8f73a927-27e1-49bd-a50f-77e091961d6c	CCLE-C2BBe1-RNA-08	CCLE-C2BBe1	Colon adenocarcinoma	RNA-Seq	Male	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	C2BBe1	Cell Line
4338c380-a0b4-4485-afcd-9c6f1b4031ce	CCLE-TE-1-RNA-08	CCLE-TE-1	Esophageal carcinoma	RNA-Seq	Male	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	TE-1	Cell Line
ae0f1654-f2ad-4255-b012-90991cc83f7a	CCLE-HEC-108-RNA-08	CCLE-HEC-108	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	HEC-108	Cell Line
7697f554-4b56-4886-b3d0-2c31560bedb8	CCLE-Hs729-RNA-08	CCLE-Hs729	Sarcoma	RNA-Seq	Male	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	Hs729	Cell Line
5751f0b1-04d7-4744-bf6f-2d7c8e71b67f	CCLE-647-V-RNA-08	CCLE-647-V	Bladder Urothelial Carcinoma	RNA-Seq	Male	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	647-V	Cell Line
c10ad714-17ad-4b19-a918-b06db4eeebbd	CCLE-SUP-T11-RNA-08	CCLE-SUP-T11	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	SUP-T11	Cell Line
55de5658-1574-4e41-bc84-9aee9eb7203c	CCLE-FU97-RNA-08	CCLE-FU97	Stomach adenocarcinoma	RNA-Seq	Female	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	FU97	Cell Line
04cdb83d-80a0-4ef4-9426-96dd2a688e70	CCLE-NCI-H1341-RNA-08	CCLE-NCI-H1341	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1341	Cell Line
7a958e35-6f73-4736-a9f9-f5d99218ad2a	CCLE-DND-41-RNA-08	CCLE-DND-41	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	DND-41	Cell Line
b0935d46-4b8c-45fe-b7ed-098f65b6b0ea	CCLE-HOP-92-RNA-08	CCLE-HOP-92	Lung squamous cell carcinoma	RNA-Seq	Not available	CCLE-LUSC	Illumina	Not available	HG19_Broad_variant	HOP-92	Cell Line
fcc63bef-8ec9-4b0b-8e7f-e17d70d211a3	CCLE-T.T-RNA-08	CCLE-T.T	Esophageal carcinoma	RNA-Seq	Male	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	T.T	Cell Line
29814e40-0216-4bb5-bd4e-78caf1df90de	CCLE-RERF-LC-KJ-RNA-08	CCLE-RERF-LC-KJ	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	RERF-LC-KJ	Cell Line
648f1907-504b-4a85-b472-7bdf8cd37efc	CCLE-NCI-H2029-RNA-08	CCLE-NCI-H2029	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2029	Cell Line
d3f602c7-675d-4369-8c31-c2afcab47e25	CCLE-SNU-899-RNA-08	CCLE-SNU-899	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	SNU-899	Cell Line
61d4aacc-ac9b-4434-ac96-705248624d07	CCLE-Hs895.T-RNA-08	CCLE-Hs895.T	Skin Cutaneous Melanoma	RNA-Seq	Female	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	Hs895.T	Cell Line
b240c278-572c-4ca1-afe7-fc5c2365ef31	CCLE-HuH-6-RNA-08	CCLE-HuH-6	Liver hepatocellular carcinoma	RNA-Seq	Not available	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	HuH-6	Cell Line
b9bf9885-acac-418e-82e6-d90971fb75eb	CCLE-SNU-1033-RNA-08	CCLE-SNU-1033	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	SNU-1033	Cell Line
879c59fe-d3a7-419e-bdf3-1ebe5adb8320	CCLE-DAN-G-RNA-08	CCLE-DAN-G	Pancreatic adenocarcinoma	RNA-Seq	Not available	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	DAN-G	Cell Line
56f3aeb6-ef49-4ab5-919a-f9c314f12476	CCLE-NOMO-1-RNA-08	CCLE-NOMO-1	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	NOMO-1	Cell Line
5876fbad-1149-47e2-b164-45ffc730916a	CCLE-TGBC11TKB-RNA-08	CCLE-TGBC11TKB	Stomach adenocarcinoma	RNA-Seq	Not available	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	TGBC11TKB	Cell Line
91e17f47-7ea6-48f4-9f5c-8b6c5216174b	CCLE-TE-10-RNA-08	CCLE-TE-10	Esophageal carcinoma	RNA-Seq	Not available	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	TE-10	Cell Line
2484065c-efdd-4c85-a999-6030a53a6767	CCLE-SW1353-RNA-08	CCLE-SW1353	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	bone	HG19_Broad_variant	SW1353	Cell Line
89e0ade1-c40e-4f1f-9fa9-0c9ae3b9ab4a	CCLE-MV-4-11-RNA-08	CCLE-MV-4-11	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MV-4-11	Cell Line
f47e0182-ba52-4a38-90e0-00537ef227a1	CCLE-42-MG-BA-RNA-08	CCLE-42-MG-BA	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	42-MG-BA	Cell Line
9b88b1c7-7862-48dd-b914-922f1dc3e13d	CCLE-MDA-MB-361-RNA-08	CCLE-MDA-MB-361	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MDA-MB-361	Cell Line
a5448cc4-9bb9-4f99-a181-8ef662c87d79	CCLE-MOLP-8-RNA-08	CCLE-MOLP-8	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Male	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MOLP-8	Cell Line
061fd88f-0e88-47ef-b353-528d099ddd49	CCLE-Hs600.T-RNA-08	CCLE-Hs600.T	Skin Cutaneous Melanoma	RNA-Seq	Not available	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	Hs600.T	Cell Line
b777e0e2-9939-4777-9a57-bb4194a08ed1	CCLE-Li-7-RNA-08	CCLE-Li-7	Liver hepatocellular carcinoma	RNA-Seq	Not available	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	Li-7	Cell Line
cd98f429-c7ac-45ad-9eda-2d6bb646dbe1	CCLE-PA-TU-8988T-RNA-08	CCLE-PA-TU-8988T	Pancreatic adenocarcinoma	RNA-Seq	Female	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	PA-TU-8988T	Cell Line
06d83cad-4d5d-489c-8bcc-960d7a0fee8b	CCLE-JHH-1-RNA-08	CCLE-JHH-1	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	JHH-1	Cell Line
00f02b84-6d71-4c5e-b92a-0ebce0d43f9d	CCLE-TT-RNA-08	CCLE-TT	Thyroid carcinoma	RNA-Seq	Female	CCLE-THCA	Illumina	thyroid	HG19_Broad_variant	TT	Cell Line
0ca47851-0647-42ef-9eaa-9a2aaca17893	CCLE-GSU-RNA-08	CCLE-GSU	Stomach adenocarcinoma	RNA-Seq	Not available	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	GSU	Cell Line
40275d35-a50f-4992-b450-ee7317e94612	CCLE-MEG-01-RNA-08	CCLE-MEG-01	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MEG-01	Cell Line
f073ba2e-d91d-451e-a174-d583effa32cf	CCLE-LXF-289-RNA-08	CCLE-LXF-289	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	LXF-289	Cell Line
4e0a60ee-4936-49fd-b95b-f420ea0f6bae	CCLE-COV362-RNA-08	CCLE-COV362	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	COV362	Cell Line
b49e7f0d-9c6b-4865-b93a-d99ab78fd77d	CCLE-NCI-H1666-RNA-08	CCLE-NCI-H1666	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1666	Cell Line
77a7bc07-60b5-4eab-948a-ce7eef317db3	CCLE-Capan-2-RNA-08	CCLE-Capan-2	Pancreatic adenocarcinoma	RNA-Seq	Male	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	Capan-2	Cell Line
0e11f01d-49fb-4c2d-a577-bbe320b7ca5b	CCLE-KP-N-RT-BM-1-RNA-08	CCLE-KP-N-RT-BM-1	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	autonomic_ganglia	HG19_Broad_variant	KP-N-RT-BM-1	Cell Line
66d5390b-c614-43ce-bcee-8f5d7ff30ec3	CCLE-VCaP-RNA-08	CCLE-VCaP	Prostate adenocarcinoma	RNA-Seq	Male	CCLE-PRAD	Illumina	prostate	HG19_Broad_variant	VCaP	Cell Line
6cffd586-e902-4c48-b648-05bd3675f9ab	CCLE-NCI-H211-RNA-08	CCLE-NCI-H211	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H211	Cell Line
b59810af-42ae-411a-8913-284ebe090440	CCLE-COLO-800-RNA-08	CCLE-COLO-800	Skin Cutaneous Melanoma	RNA-Seq	Not available	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	COLO-800	Cell Line
f8b017bd-a73f-41fa-a1d5-2716cffb74f3	CCLE-MES-SA-RNA-08	CCLE-MES-SA	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	MES-SA	Cell Line
